"ENTREZID","category","gene_Symbol"
"6387","Sertoli cells","CXCL12"
"6770","Sertoli cells","STAR"
"10406","Sertoli cells","WFDC2"
"23627","Sertoli cells","PRND"
"79663","Sertoli cells","HSPBAP1"
"56000","Sertoli cells","NXF3"
"57704","Sertoli cells","GBA2"
"11240","Sertoli cells","PADI2"
"64241","Sertoli cells","ABCG8"
"1730","Sertoli cells","DIAPH2"
"5476","Sertoli cells","CTSA"
"5209","Sertoli cells","PFKFB3"
"4440","Sertoli cells","MSI1"
"4853","Sertoli cells","NOTCH2"
"2627","Sertoli cells","GATA6"
"5010","Sertoli cells","CLDN11"
"100506658","Sertoli cells","OCLN"
"5272","Sertoli cells","SERPINB9"
"710","Sertoli cells","SERPING1"
"1604","Sertoli cells","CD55"
"4179","Sertoli cells","CD46"
"1191","Sertoli cells","CLU"
"2492","Sertoli cells","FSHR"
"6257","Sertoli cells","RXRB"
"5618","Sertoli cells","PRLR"
"9123","Sertoli cells","SLC16A3"
"2059","Sertoli cells","EPS8"
"7376","Sertoli cells","NR1H2"
"8412","Sertoli cells","BCAR3"
"6662","Sertoli cells","SOX9"
"59","Smooth muscle cells","ACTA2"
"1264","Smooth muscle cells","CNN1"
"10614","Smooth muscle cells","HEXIM1"
"6876","Smooth muscle cells","TAGLN"
"8490","Smooth muscle cells","RGS5"
"58189","Smooth muscle cells","WFDC1"
"4854","Smooth muscle cells","NOTCH3"
"56475","Smooth muscle cells","RPRM"
"1674","Smooth muscle cells","DES"
"2274","Smooth muscle cells","FHL2"
"10516","Smooth muscle cells","FBLN5"
"4015","Smooth muscle cells","LOX"
"4771","Smooth muscle cells","NF2"
"284","Smooth muscle cells","ANGPT1"
"1381","Smooth muscle cells","CRABP1"
"4629","Smooth muscle cells","MYH11"
"2167","Smooth muscle cells","FABP4"
"70","Smooth muscle cells","ACTC1"
"27063","Smooth muscle cells","ANKRD1"
"84033","Smooth muscle cells","OBSCN"
"9659","Smooth muscle cells","PDE4DIP"
"4008","Smooth muscle cells","LMO7"
"4624","Smooth muscle cells","MYH6"
"91624","Smooth muscle cells","NEXN"
"72","Smooth muscle cells","ACTG2"
"389125","Smooth muscle cells","MUSTN1"
"6649","Smooth muscle cells","SOD3"
"126393","Smooth muscle cells","HSPB6"
"6236","Smooth muscle cells","RRAD"
"25802","Smooth muscle cells","LMOD1"
"3672","Smooth muscle cells","ITGA1"
"10290","Smooth muscle cells","SPEG"
"30846","Smooth muscle cells","EHD2"
"348093","Smooth muscle cells","RBPMS2"
"56911","Smooth muscle cells","MAP3K7CL"
"151258","Smooth muscle cells","SLC38A11"
"2701","Smooth muscle cells","GJA4"
"8850","Smooth muscle cells","KAT2B"
"59352","Smooth muscle cells","LGR6"
"253827","Smooth muscle cells","MSRB3"
"208","Smooth muscle cells","AKT2"
"51285","Smooth muscle cells","RASL12"
"29068","Smooth muscle cells","ZBTB44"
"11060","Smooth muscle cells","WWP2"
"8082","Smooth muscle cells","SSPN"
"220213","Smooth muscle cells","OTUD1"
"355","Smooth muscle cells","FAS"
"114990","Smooth muscle cells","VASN"
"80310","Smooth muscle cells","PDGFD"
"64093","Smooth muscle cells","SMOC1"
NA,"Smooth muscle cells","AAED1"
"8639","Smooth muscle cells","AOC3"
"9871","Smooth muscle cells","SEC24D"
"7881","Smooth muscle cells","KCNAB1"
"340156","Smooth muscle cells","MYLK4"
"10749","Smooth muscle cells","KIF1C"
NA,"Smooth muscle cells","MRVI1"
"57158","Smooth muscle cells","JPH2"
"3680","Smooth muscle cells","ITGA9"
"3779","Smooth muscle cells","KCNMB1"
"50507","Smooth muscle cells","NOX4"
NA,"Smooth muscle cells","NOV"
"1760","Smooth muscle cells","DMPK"
"6450","Smooth muscle cells","SH3BGR"
"8516","Smooth muscle cells","ITGA8"
"6943","Smooth muscle cells","TCF21"
"27299","Smooth muscle cells","ADAMDEC1"
"64399","Smooth muscle cells","HHIP"
"8076","Smooth muscle cells","MFAP5"
"10417","Smooth muscle cells","SPON2"
"3913","Smooth muscle cells","LAMB2"
"10052","Smooth muscle cells","GJC1"
"57007","Smooth muscle cells","ACKR3"
"4969","Smooth muscle cells","OGN"
"6525","Smooth muscle cells","SMTN"
"633","Smooth muscle cells","BGN"
"10398","Smooth muscle cells","MYL9"
"4638","Smooth muscle cells","MYLK"
"654790","Smooth muscle cells","PCP4L1"
"6623","Smooth muscle cells","SNCG"
"5350","Smooth muscle cells","PLN"
"8828","Smooth muscle cells","NRP2"
"823","Spermatocytes","CAPN1"
"152789","Spermatocytes","JAKMIP1"
"4184","Spermatocytes","SMCP"
"80318","Spermatocytes","GKAP1"
"124045","Spermatocytes","SPATA33"
"4854","Spermatocytes","NOTCH3"
"93953","Spermatocytes","GCNA"
"7161","Spermatocytes","TP73"
NA,"Spermatocytes","2"
"49","Spermatocytes","ACR"
"6847","Spermatocytes","SYCP1"
"10388","Spermatocytes","SYCP2"
"50511","Spermatocytes","SYCP3"
"255220","Spermatocytes","TXNDC8"
"83639","Spermatocytes","TEX101"
"4179","Spermatocytes","CD46"
"3625","Spermatocytes","INHBB"
"5619","Spermatocytes","PRM1"
"5620","Spermatocytes","PRM2"
"3481","Spermatocytes","IGF2"
"7141","Spermatocytes","TNP1"
"116039","Spermatocytes","OSR2"
"11057","Spermatozoa","ABHD2"
"84329","Spermatozoa","HVCN1"
"9290","Spermatozoa","GPR55"
"19","Spermatozoa","ABCA1"
"1317","Spermatozoa","SLC31A1"
"3948","Spermatozoa","LDHC"
"5563","Spermatozoa","PRKAA2"
"3306","Spermatozoa","HSPA2"
"4956","Spermatozoa","ODF1"
"4312","Stromal cells","MMP1"
"4313","Stromal cells","MMP2"
"4318","Stromal cells","MMP9"
"7098","Stromal cells","TLR3"
"4311","Stromal cells","MME"
"5175","Stromal cells","PECAM1"
"3676","Stromal cells","ITGA4"
"3385","Stromal cells","ICAM3"
"3685","Stromal cells","ITGAV"
"3383","Stromal cells","ICAM1"
"7412","Stromal cells","VCAM1"
"3815","Stromal cells","KIT"
"5156","Stromal cells","PDGFRA"
"5159","Stromal cells","PDGFRB"
"8174","Stromal cells","MADCAM1"
"2583","Stromal cells","B4GALNT1"
"7096","Stromal cells","TLR1"
"7097","Stromal cells","TLR2"
"7099","Stromal cells","TLR4"
"1009","Stromal cells","CDH11"
"794","Stromal cells","CALB2"
"1674","Stromal cells","DES"
"79812","Stromal cells","MMRN2"
"57124","Stromal cells","CD248"
"2191","Stromal cells","FAP"
"3918","Stromal cells","LAMC2"
"25992","Stromal cells","SNED1"
"3371","Stromal cells","TNC"
"4060","Stromal cells","LUM"
"1306","Stromal cells","COL15A1"
"2662","Stromal cells","GDF10"
"1282","Stromal cells","COL4A1"
"652","Stromal cells","BMP4"
"7472","Stromal cells","WNT2"
"653","Stromal cells","BMP5"
"915","T cells","CD3D"
"917","T cells","CD3G"
"916","T cells","CD3E"
"84525","T cells","HOPX"
"6348","T cells","CCL3"
"6351","T cells","CCL4"
"26157","T cells","GIMAP2"
"84258","T cells","SYT3"
"4854","T cells","NOTCH3"
"80031","T cells","SEMA6D"
NA,"T cells","3"
"3437","T cells","IFIT3"
"64781","T cells","CERK"
"5367","T cells","PMCH"
"920","T cells","CD4"
"4050","T cells","LTB"
"10663","T cells","CXCR6"
"3575","T cells","IL7R"
"6304","T cells","SATB1"
"51176","T cells","LEF1"
"3702","T cells","ITK"
"28638","T cells","TRBC2"
"5790","T cells","PTPRCAP"
"2669","T cells","GEM"
"924","T cells","CD7"
"23764","T cells","MAFF"
"7050","T cells","TGIF1"
"6095","T cells","RORA"
"7128","T cells","TNFAIP3"
"1390","T cells","CREM"
"221749","T cells","PXDC1"
"64859","T cells","NABP1"
"83541","T cells","FAM110A"
"644820","T cells","EEF1B2P3"
"28755","T cells","TRAC"
"969","T cells","CD69"
"730138","T cells","PFN1P1"
"9235","T cells","IL32"
"7852","T cells","CXCR4"
NA,"T cells","SEPT1"
"596","T cells","BCL2"
"54360","T cells","CYTL1"
"914","T cells","CD2"
"1521","T cells","CTSW"
"26191","T cells","PTPN22"
"7294","T cells","TXK"
"79153","T cells","GDPD3"
"7185","T cells","TRAF1"
"3559","T cells","IL2RA"
"926","T cells","CD8B"
"55509","T cells","BATF3"
"2999","T cells","GZMH"
"3902","T cells","LAG3"
"3003","T cells","GZMK"
"3002","T cells","GZMB"
"4068","T cells","SH2D1A"
"64005","T cells","MYO1G"
"752","T cells","FMNL1"
"8698","T cells","S1PR4"
"919","T cells","CD247"
"55340","T cells","GIMAP5"
"940","T cells","CD28"
"11126","T cells","CD160"
NA,"T cells","TCRG-C2"
NA,"T cells","TCRG-C4"
"28526","T cells","TRDC"
NA,"T cells","H2-T10"
"399","T cells","RHOH"
"3820","T cells","KLRB1"
"729230","T cells","CCR2"
"3560","T cells","IL2RB"
"283316","T cells","CD163L1"
"8932","T cells","MBD2"
"29851","T cells","ICOS"
"8809","T cells","IL18R1"
"7293","T cells","TNFRSF4"
"6364","T cells","CCL20"
"29121","T cells","CLEC2D"
"925","T cells","CD8A"
"923","T cells","CD6"
"6275","T cells","S100A4"
"6352","T cells","CCL5"
"3932","T cells","LCK"
"975","T cells","CD81"
"7070","T cells","THY1"
"27040","T cells","LAT"
"8631","T cells","SKAP1"
"6932","T cells","TCF7"
"1236","T cells","CCR7"
"4602","T cells","MYB"
"9560","T cells","CCL4L2"
"149628","T cells","PYHIN1"
"3001","T cells","GZMA"
"3726","T cells","JUNB"
"1844","T cells","DUSP2"
"3458","T cells","IFNG"
"1043","T cells","CD52"
"673","T cells","BRAF"
"915","T cells naive","CD3D"
"920","T cells naive","CD4"
"6402","T cells naive","SELL"
"1236","T cells naive","CCR7"
"914","T cytotoxic cells","CD2"
"939","T cytotoxic cells","CD27"
"940","T cytotoxic cells","CD28"
"921","T cytotoxic cells","CD5"
"969","T cytotoxic cells","CD69"
"925","T cytotoxic cells","CD8A"
"3002","T cytotoxic cells","GZMB"
"28755","T cytotoxic cells","TRAC"
"604","T follicular helper cells","BCL6"
"915","T follicular helper cells","CD3D"
"920","T follicular helper cells","CD4"
"8832","T follicular helper cells","CD84"
"3570","T follicular helper cells","IL6R"
"6504","T follicular helper cells","SLAMF1"
"959","T follicular helper cells","CD40LG"
"643","T follicular helper cells","CXCR5"
"7292","T follicular helper cells","TNFSF4"
"29851","T follicular helper cells","ICOS"
"5133","T follicular helper cells","PDCD1"
"4345","T follicular helper cells","CD200"
"5027","T follicular helper cells","P2RX7"
"3458","T helper cells","IFNG"
"3558","T helper cells","IL2"
"30009","T helper cells","TBX21"
"1803","T helper cells","DPP4"
"3824","T helper cells","KLRD1"
"2833","T helper cells","CXCR3"
"1230","T helper cells","CCR1"
"1234","T helper cells","CCR5"
"8600","T helper cells","TNFSF11"
"84868","T helper cells","HAVCR2"
"8809","T helper cells","IL18R1"
"4055","T helper cells","LTBR"
"7124","T helper cells","TNF"
"4049","T helper cells","LTA"
"2625","T helper cells","GATA3"
"1437","T helper cells","CSF2"
"3565","T helper cells","IL4"
"3567","T helper cells","IL5"
"3569","T helper cells","IL6"
"3586","T helper cells","IL10"
"3596","T helper cells","IL13"
"1237","T helper cells","CCR8"
"7852","T helper cells","CXCR4"
"1232","T helper cells","CCR3"
"1236","T helper cells","CCR7"
"29851","T helper cells","ICOS"
"11251","T helper cells","PTGDR2"
"26762","T helper cells","HAVCR1"
"7850","T helper cells","IL1R2"
"3662","T helper cells","IRF4"
"6778","T helper cells","STAT6"
"3605","T helper cells","IL17A"
"112744","T helper cells","IL17F"
"59067","T helper cells","IL21"
"50616","T helper cells","IL22"
"6095","T helper cells","RORA"
"6097","T helper cells","RORC"
NA,"T helper cells","CD3"
"952","T helper cells","CD38"
"3820","T helper cells","KLRB1"
"196","T helper cells","AHR"
"2826","T helper cells","CCR10"
"915","T helper cells","CD3D"
"920","T helper cells","CD4"
"1233","T helper cells","CCR4"
"1235","T helper cells","CCR6"
"3578","T helper cells","IL9"
"914","T helper cells","CD2"
"940","T helper cells","CD28"
"921","T helper cells","CD5"
"9173","T helper cells","IL1RL1"
"50943","T helper cells","FOXP3"
"917","T helper cells","CD3G"
"7293","T helper cells","TNFRSF4"
"959","T helper cells","CD40LG"
"55540","T helper cells","IL17RB"
"27306","T helper cells","HPGDS"
"4773","T helper cells","NFATC2"
"4790","T helper cells","NFKB1"
"2908","T helper cells","NR3C1"
"5468","T helper cells","PPARG"
"6402","T memory cells","SELL"
"1236","T memory cells","CCR7"
"920","T memory cells","CD4"
"1234","T memory cells","CCR5"
"969","T memory cells","CD69"
"3693","T memory cells","ITGB5"
"596","T memory cells","BCL2"
"9402","T memory cells","GRAP2"
"374403","T memory cells","TBC1D10C"
"9595","T memory cells","CYTIP"
"3840","T memory cells","KPNA4"
"919","T memory cells","CD247"
"94240","T memory cells","EPSTI1"
"54518","T memory cells","APBB1IP"
"939","T memory cells","CD27"
"399","T memory cells","RHOH"
"170575","T memory cells","GIMAP1"
"54","T memory cells","ACP5"
"10320","T memory cells","IKZF1"
"6672","T memory cells","SP100"
"1606","T memory cells","DGKA"
"3575","T memory cells","IL7R"
"3695","T memory cells","ITGB7"
"4818","T memory cells","NKG7"
"940","T memory cells","CD28"
"51411","T memory cells","BIN2"
"51735","T memory cells","RAPGEF6"
"9138","T memory cells","ARHGEF1"
"6280","T memory cells","S100A9"
"55843","T memory cells","ARHGAP15"
"916","T memory cells","CD3E"
"8631","T memory cells","SKAP1"
"55303","T memory cells","GIMAP4"
"914","T memory cells","CD2"
"5788","T memory cells","PTPRC"
"27040","T memory cells","LAT"
"6932","T memory cells","TCF7"
"51176","T memory cells","LEF1"
NA,"T memory cells","SEPT1"
"23526","T memory cells","ARHGAP45"
"6304","T memory cells","SATB1"
"5790","T memory cells","PTPRCAP"
"6279","T memory cells","S100A8"
"4050","T memory cells","LTB"
"3932","T memory cells","LCK"
"28755","T memory cells","TRAC"
"917","T memory cells","CD3G"
"915","T memory cells","CD3D"
"28638","T memory cells","TRBC2"
"924","T memory cells","CD7"
"10663","T memory cells","CXCR6"
"29851","T memory cells","ICOS"
"1235","T memory cells","CCR6"
"3682","T memory cells","ITGAE"
"5167","T memory cells","ENPP1"
"50943","T regulatory cells","FOXP3"
"22807","T regulatory cells","IKZF2"
"920","T regulatory cells","CD4"
"3559","T regulatory cells","IL2RA"
"953","T regulatory cells","ENTPD1"
"6402","T regulatory cells","SELL"
"4907","T regulatory cells","NT5E"
"3682","T regulatory cells","ITGAE"
"7293","T regulatory cells","TNFRSF4"
"1493","T regulatory cells","CTLA4"
"1233","T regulatory cells","CCR4"
"3902","T regulatory cells","LAG3"
"390243","T regulatory cells","IZUMO1R"
"1258","T regulatory cells","CNGB1"
"8784","T regulatory cells","TNFRSF18"
"4094","T regulatory cells","MAF"
"3586","T regulatory cells","IL10"
"3554","T regulatory cells","IL1R1"
"3696","T regulatory cells","ITGB8"
"2615","T regulatory cells","LRRC32"
"2348","T regulatory cells","FOLR1"
"9248","Tanycytes","GPR50"
"1813","Tanycytes","DRD2"
"1734","Tanycytes","DIO2"
"91522","Tanycytes","COL23A1"
"6567","Tanycytes","SLC16A2"
"9355","Tanycytes","LHX2"
"5764","Tanycytes","PTN"
"246213","Tanycytes","SLC17A8"
"84570","Tanycytes","COL25A1"
"30062","Tanycytes","RAX"
"9588","Tanycytes","PRDX6"
"1428","Tanycytes","CRYM"
"1462","Tanycytes","VCAN"
"2487","Tanycytes","FRZB"
"5179","Tanycytes","PENK"
"9254","Tanycytes","CACNA2D2"
"133","Tanycytes","ADM"
"6698","Tanycytes","SPRR1A"
"6332","Tanycytes","SCN7A"
"4232","Tanycytes","MEST"
"3488","Tanycytes","IGFBP5"
"28984","Tanycytes","RGCC"
"401190","Tanycytes","RGS7BP"
NA,"Tanycytes","CTGF"
"7042","Tanycytes","TGFB2"
"80835","Taste receptor cells","TAS1R1"
"80834","Taste receptor cells","TAS1R2"
"83756","Taste receptor cells","TAS1R3"
"5027","Taste receptor cells","P2RX7"
"885","Taste receptor cells","CCK"
"3784","Taste receptor cells","KCNQ1"
"3757","Taste receptor cells","KCNH2"
"346562","Taste receptor cells","GNAT3"
"29850","Taste receptor cells","TRPM5"
"259295","Taste receptor cells","TAS2R20"
"2908","Taste receptor cells","NR3C1"
"6855","Taste receptor cells","SYP"
"9899","Taste receptor cells","SV2B"
"762","Taste receptor cells","CA4"
"9033","Taste receptor cells","PKD2L1"
"55283","Taste receptor cells","MCOLN3"
"79054","Taste receptor cells","TRPM8"
"50832","Taste receptor cells","TAS2R4"
"5629","Taste receptor cells","PROX1"
"2914","Taste receptor cells","GRM4"
"4851","Thymocytes","NOTCH1"
"952","Thymocytes","CD38"
"7852","Thymocytes","CXCR4"
"7124","Thymocytes","TNF"
"912","Thymocytes","CD1D"
"914","Thymocytes","CD2"
"909","Thymocytes","CD1A"
"920","Thymocytes","CD4"
"921","Thymocytes","CD5"
"925","Thymocytes","CD8A"
"3559","Thymocytes","IL2RA"
"969","Thymocytes","CD69"
"6504","Thymocytes","SLAMF1"
"4267","Thymocytes","CD99"
"117289","Thymocytes","TAGAP"
"7351","Thymocytes","UCP2"
"7253","Thymocytes","TSHR"
"939","Thymocytes","CD27"
"940","Thymocytes","CD28"
"604","Thymocytes","BCL6"
"1149","Thymocytes","CIDEA"
"7430","Thymocytes","EZR"
"5172","Transient cells","SLC26A4"
"57127","Transient cells","RHBG"
"253012","Transient cells","HEPACAM2"
"3645","Transient cells","INSRR"
"1188","Transient cells","CLCNKB"
"80781","Transient cells","COL18A1"
"124935","Transient cells","SLC43A2"
"84216","Transient cells","TMEM117"
"25849","Transient cells","PARM1"
"6768","Transient cells","ST14"
"59084","Transient cells","ENPP5"
"2729","Transient cells","GCLC"
"9066","Transient cells","SYT7"
"3685","Transient cells","ITGAV"
"757","Transient cells","TMEM50B"
"1499","Transient cells","CTNNB1"
"50","Transient cells","ACO2"
"6609","Transient cells","SMPD1"
"4967","Transient cells","OGDH"
"10483","Transient cells","SEC23B"
"9578","Transient cells","CDC42BPB"
"79837","Transient cells","PIP4K2C"
"3892","Trichocytes","KRT86"
"1829","Trichocytes","DSG2"
"3887","Trichocytes","KRT81"
"147409","Trichocytes","DSG4"
"8688","Trichocytes","KRT37"
"3229","Trichocytes","HOXC13"
"153222","Trigeminal neurons","CREBRF"
"5613","Trigeminal neurons","PRKX"
"59335","Trigeminal neurons","PRDM12"
"1718","Trigeminal neurons","DHCR24"
"796","Trigeminal neurons","CALCA"
"797","Trigeminal neurons","CALCB"
"4013","Trigeminal neurons","VWA5A"
"151242","Trigeminal neurons","PPP1R1C"
"10677","Trigeminal neurons","AVIL"
"644139","Trigeminal neurons","PIRT"
"6863","Trigeminal neurons","TAC1"
"5630","Trigeminal neurons","PRPH"
"6335","Trigeminal neurons","SCN9A"
"55680","Trigeminal neurons","RUFY2"
"10712","Trigeminal neurons","FAM189B"
"1047","Trigeminal neurons","CLGN"
"6332","Trigeminal neurons","SCN7A"
"4744","Trigeminal neurons","NEFH"
"2651","Trigeminal neurons","GCNT2"
"51201","Trigeminal neurons","ZDHHC2"
"25849","Trigeminal neurons","PARM1"
"113146","Trigeminal neurons","AHNAK2"
"23349","Trigeminal neurons","PHF24"
"8514","Trigeminal neurons","KCNAB2"
"51062","Trigeminal neurons","ATL1"
"26353","Trigeminal neurons","HSPB8"
"2281","Trigeminal neurons","FKBP1B"
"83660","Trigeminal neurons","TLN2"
"23336","Trigeminal neurons","SYNM"
"54332","Trigeminal neurons","GDAP1"
"8525","Trigeminal neurons","DGKZ"
"158471","Trigeminal neurons","PRUNE2"
"57084","Trigeminal neurons","SLC17A6"
"2258","Trigeminal neurons","FGF13"
"160851","Trigeminal neurons","DGKH"
"8895","Trigeminal neurons","CPNE3"
"80212","Trigeminal neurons","CCDC92"
"6623","Trigeminal neurons","SNCG"
"84276","Trigeminal neurons","NICN1"
"4741","Trigeminal neurons","NEFM"
"401190","Trigeminal neurons","RGS7BP"
"119","Trigeminal neurons","ADD2"
"63895","Trigeminal neurons","PIEZO2"
"6843","Trigeminal neurons","VAMP1"
"6336","Trigeminal neurons","SCN10A"
"920","Trophoblast cells","CD4"
"7274","Trophoblast cells","TTPA"
"3604","Trophoblast cells","TNFRSF9"
"6770","Trophoblast cells","STAR"
"84525","Trophoblast cells","HOPX"
"6286","Trophoblast cells","S100P"
"8728","Trophoblast cells","ADAM19"
"1591","Trophoblast cells","CYP24A1"
"3976","Trophoblast cells","LIF"
"9421","Trophoblast cells","HAND1"
"2001","Trophoblast cells","ELF5"
"23411","Trophoblast cells","SIRT1"
"5744","Trophoblast cells","PTHLH"
"1238","Trophoblast cells","ACKR2"
"3481","Trophoblast cells","IGF2"
"946","Trophoblast cells","SIGLEC6"
"1045","Trophoblast cells","CDX2"
"3855","Trophoblast cells","KRT7"
"1747","Trophoblast cells","DLX3"
"8521","Trophoblast cells","GCM1"
"430","Trophoblast cells","ASCL2"
"1082","Trophoblast cells","CGB3"
"3624","Trophoblast cells","INHBA"
"2315","Trophoblast cells","MLANA"
"5054","Trophoblast cells","SERPINE1"
"7262","Trophoblast cells","PHLDA2"
"7942","Trophoblast cells","TFEB"
"64065","Trophoblast cells","PERP"
"142","Trophoblast cells","PARP1"
"405754","Trophoblast cells","ERVFRD-1"
